,id,created_at,screen_name,retweet_count,favorite_count,text
2844,1269658319519715330,2020-06-07 15:51:47,Consumers_Kenya,5,0,We condemn taking advantage COVID-19 pandemic dispose unsafe food market thereby putting lives
2845,1269642574505095169,2020-06-07 14:49:13,Consumers_Kenya,5,12,KEBS ensure quality food gets released market prevent accumulation toxic preservative
2846,1269637635603083269,2020-06-07 14:29:35,Consumers_Kenya,2,0,As celebrate remember access sufficient amounts clean safe nutritious food ke
2847,1269627805962244102,2020-06-07 13:50:32,Consumers_Kenya,6,0,Food safety involves steps taken farm table prevent contamination foodborne illness
2848,1269627664152891393,2020-06-07 13:49:58,Consumers_Kenya,2,0,Food businesses operators must reinforce good hygienic measures standard operating procedures
2849,1269627554312454144,2020-06-07 13:49:32,Consumers_Kenya,8,0,This World Food Safety Day pay attention tips avoid food-related sickness Find
2854,1269595342804340742,2020-06-07 11:41:32,Consumers_Kenya,7,0,Poor food safety standards undermine poverty reduction strategies excluding producers trade market acces
2855,1269587827442024449,2020-06-07 11:11:40,Consumers_Kenya,1,1,Early estimated M people Africa fall ill consuming contaminated food every year amp
2856,1269569754920103943,2020-06-07 09:59:51,Consumers_Kenya,2,0,You right safe food decide lands table
2858,1269569702659002370,2020-06-07 09:59:39,Consumers_Kenya,4,0,Consumers usually confused back stops matters food safety
2859,1269556084626374656,2020-06-07 09:05:32,Consumers_Kenya,8,20,We calling collective responsibility food safety issues saying duty governments develop
2860,1269553184692977669,2020-06-07 08:54:01,Consumers_Kenya,6,0,Consumers incentivise safer food staying knowledgeable informe
2861,1269553096079835137,2020-06-07 08:53:39,Consumers_Kenya,5,0,Are producer How ensure grow safe food Today appeal ensure apply
2863,1269551537199763456,2020-06-07 08:47:28,Consumers_Kenya,4,0,World Food Safety Day calls action
2864,1269551304214564864,2020-06-07 08:46:32,Consumers_Kenya,10,0,Has government done enough ensure producers retailers consumers sell/consume safe food Today
2865,1269550809651589120,2020-06-07 08:44:34,Consumers_Kenya,8,0,Retailers drivers food supply chain integration sell agricultural produce amp processed food products loc
2868,1269550280854646784,2020-06-07 08:42:28,Consumers_Kenya,26,0,Today A healthy diet starts safe food.If 's safe 's food.As
2869,1269538722074234885,2020-06-07 07:56:32,Consumers_Kenya,2,5,Preventive controls address food safety problems Everyone involved food operations must ensure comp
2870,1269535453067325440,2020-06-07 07:43:33,Consumers_Kenya,3,5,Given complexity food safety consumers need access timely clear reliable information nutr
2871,1269534582480809985,2020-06-07 07:40:05,Consumers_Kenya,5,13,Everyone right safe nutritious sufficient food All stakeholders must work together issues
2872,1269530126846504960,2020-06-07 07:22:23,Consumers_Kenya,6,8,What make sustained difference food safety-Governments must ensure safe nutritious food fo
2875,1269517695957032962,2020-06-07 06:32:59,Consumers_Kenya,8,0,If 's safe 's food
2876,1269517545775812609,2020-06-07 06:32:24,Consumers_Kenya,7,0,Food Safety central SDGs Public Health Poverty Reduction Food Security
2877,1269517517904654336,2020-06-07 06:32:17,Consumers_Kenya,4,0,Consumers role ensure wash amp cook food thoroughly store properly separate raw
2878,1269517473025490944,2020-06-07 06:32:06,Consumers_Kenya,7,0,`` The main challenge arising multi institutional approach food safety control lack coordination ''
2879,1269517456856547329,2020-06-07 06:32:02,Consumers_Kenya,2,0,As celebrate World Food Safety Day must take responsibility ensure make food safe farm table
2882,1269510792862449670,2020-06-07 06:05:34,Consumers_Kenya,17,0,Every person along food chain responsibility ensuring
2883,1269510695554613250,2020-06-07 06:05:10,Consumers_Kenya,6,0,Food safety integral part SDGs Agenda seeks end hunger ensure access people particular
2884,1269510619784495110,2020-06-07 06:04:52,Consumers_Kenya,7,8,Today theme Food safety everyones business '' We join world inspire
2885,1269508849901461505,2020-06-07 05:57:50,Consumers_Kenya,11,0,This Sunday th June mark World Food Safety Day We invite tune NTV :00-3:30pm listen
2886,1269508809061552129,2020-06-07 05:57:41,Consumers_Kenya,9,0,Is world paying enough attention Food Safety Learn today 's standard newspaper
2888,1269508430999564288,2020-06-07 05:56:10,Consumers_Kenya,9,0,Remember role play ensuring safe resilient sustainable equitable future food This ev
2892,1269508110315597825,2020-06-07 05:54:54,Consumers_Kenya,6,0,An estimated million almost people world fall ill eating contaminated food die ever
2897,1269502053702918144,2020-06-07 05:30:50,Consumers_Kenya,11,0,Transportation critical link maintaining For many foods temperature control needed ensure fo
2898,1269502010287587329,2020-06-07 05:30:40,Consumers_Kenya,37,0,Every year people die million people fall ill result food contaminated bacteria viruses
2899,1269501923633266690,2020-06-07 05:30:19,Consumers_Kenya,14,0,Today commemorate nd World Food Safety Day aim drawing attention inspiring actions prevention f
2900,1269464094098120705,2020-06-07 03:00:00,Consumers_Kenya,2,2,How far-reaching effects unsafe food estimates staggering M people around world suff
2908,1269362638846222336,2020-06-06 20:16:51,Consumers_Kenya,11,0,Consumers understand role food industry role government food safety systems .This
2912,1269339911716573185,2020-06-06 18:46:32,Consumers_Kenya,6,0,On food safety concerned aware consumers selecting foods groceries Food display
2913,1269320648968613889,2020-06-06 17:30:00,Consumers_Kenya,2,4,Food waste real disaster country millions going hungry It pains small fraction p
2918,1269231143754366981,2020-06-06 11:34:20,Consumers_Kenya,1,0,Consumer rights activists Abhishek Srivastava Rita Nayak Demanding food free transfats
2921,1269198285622968320,2020-06-06 09:23:46,Consumers_Kenya,4,5,Food safety assurance food cause harm consumer prepared and/or eaten accordi
2922,1269193785445138432,2020-06-06 09:05:53,Consumers_Kenya,2,2,global concern Because weak food controls dramatically impact day-to-day lives pressure
2924,1269190365850013696,2020-06-06 08:52:18,Consumers_Kenya,352,0,DYK people fall ill every year eating contaminated food die year result.Children under-5
2930,1269178317191680000,2020-06-06 08:04:25,Consumers_Kenya,5,4,When food safe food security amp world food supply chain become compl
2933,1269166706812948480,2020-06-06 07:18:17,Consumers_Kenya,7,0,Food hygiene important players value chain Our food system clearly defined food
2940,1268963150470275076,2020-06-05 17:49:25,Consumers_Kenya,5,8,Everyone right safe nutritious sufficient food Still today almost one ten people world
2942,1268956292841865216,2020-06-05 17:22:10,Consumers_Kenya,207,0,Harmful pesticides exist environment amp food plates.Theres petition Parliament
2944,1268950412746461184,2020-06-05 16:58:49,Consumers_Kenya,3,5,Food safety shared responsibility governments producers consumers Everybody role play
2945,1268948976629428224,2020-06-05 16:53:06,Consumers_Kenya,7,13,Under theme Food safety everyones business action oriented campaign promote global food safety aw
2949,1268947661039730692,2020-06-05 16:47:52,Consumers_Kenya,4,0,Food Safety Everyone 's Business Farmers Processors Distributors Transporters Governments Consumers We
2961,1268844046954496000,2020-06-05 09:56:09,Consumers_Kenya,3,5,Can spread food It highly unlikely people contract food food packag
2962,1268842535293722624,2020-06-05 09:50:09,Consumers_Kenya,10,10,While governments private sector Kenya made progress eliminating food safety issues clearly mo
2965,1268580416522465281,2020-06-04 16:28:35,Consumers_Kenya,17,32,Most causes unsafe food identified addressed long physical financial harm With
2968,1268573198901301248,2020-06-04 15:59:54,Consumers_Kenya,7,0,Investments food safety results social benefits society including avoided disruptions food markets avoi
2976,1268530897470533638,2020-06-04 13:11:48,Consumers_Kenya,6,0,Increased within boarders foster greater affordable access nutritious safe food
2985,1268241641967685633,2020-06-03 18:02:24,Consumers_Kenya,1,3,Authorities remained aloof poison served consumers The dynamics surrounding food safety nutritio
2986,1268240610542174209,2020-06-03 17:58:18,Consumers_Kenya,1,2,Consumers become cautious food consume due numerous cases food poisoning linkage cance
2990,1268185501296664577,2020-06-03 14:19:19,Consumers_Kenya,7,7,How far-reaching effects unsafe food The estimates staggering million people around
2991,1268184926672863233,2020-06-03 14:17:02,Consumers_Kenya,8,0,What problems need overcome achieve food justice sovereignty Kenyas informal settlements
2992,1268184890618654720,2020-06-03 14:16:54,Consumers_Kenya,4,0,Lack basic social services creates situation many street food vendors sell food items l
2993,1268184871555432451,2020-06-03 14:16:49,Consumers_Kenya,3,0,Food safety starts individual.We role play ensure food consume safe
2994,1268184828161253376,2020-06-03 14:16:39,Consumers_Kenya,4,0,Foodborne diseases result eating foods contain infectious toxic substances
2995,1268184791792435201,2020-06-03 14:16:30,Consumers_Kenya,9,0,Do go street food due cost 's available
2996,1268184769608769537,2020-06-03 14:16:25,Consumers_Kenya,14,0,Food safety concern every consumer How safe food
2998,1268184709579902976,2020-06-03 14:16:11,Consumers_Kenya,5,0,The principle food safety prevent food contamination also preventing ca
2999,1268184615732293634,2020-06-03 14:15:48,Consumers_Kenya,13,0,Q8 Are government agencies responsible food safety management enough https
3003,1268184392402378753,2020-06-03 14:14:55,Consumers_Kenya,3,0,Overcoming demand foodstuffs market supply chain participant 's means infiltrate market
3006,1268184280259272704,2020-06-03 14:14:28,Consumers_Kenya,5,0,Foodis considered safe reasonable demonstration harm result consumption anticipat
3012,1268183960410038273,2020-06-03 14:13:12,Consumers_Kenya,3,0,It big concern food industry microbes demonstrated resistance methods food prepar
3013,1268183935634354176,2020-06-03 14:13:06,Consumers_Kenya,4,0,On The big question agencies responsible food safety management
3015,1268183835885416448,2020-06-03 14:12:42,Consumers_Kenya,6,0,It apparent many Kenyans lack general awareness food safety standards concerned governme
3016,1268183815429730305,2020-06-03 14:12:37,Consumers_Kenya,4,0,In Kenyans become cautious food consume due numerous cases food poisoning linkage c
3018,1268183725101191168,2020-06-03 14:12:16,Consumers_Kenya,6,0,The Constitution Kenya article 1 c gives Every Kenyan Right adequate food Regardless
3020,1268183637838696448,2020-06-03 14:11:55,Consumers_Kenya,7,0,You ca n't eat good food You 've got talk And 've got talk somebody understand
3021,1268183609476857856,2020-06-03 14:11:48,Consumers_Kenya,21,0,We need new leadership KEBs All issues around food drinks brought weak leadership kebs T
3029,1268120418084433920,2020-06-03 10:00:42,Consumers_Kenya,0,1,Food inflation lower May April favourable weather reduced cost food items However supp
3040,1268040397089054720,2020-06-03 04:42:44,Consumers_Kenya,2,1,We n't said people wait food lo
3051,1268023398044700677,2020-06-03 03:35:11,Consumers_Kenya,0,2,Cancers traced food handling pesticides used In study found fruits
3052,1268022185182052353,2020-06-03 03:30:22,Consumers_Kenya,0,3,Our food become bolthole heavy metals pesticides antibiotics faecal matter We lack national syste
3053,1268010200889425920,2020-06-03 02:42:45,Consumers_Kenya,0,2,Despite existence lot food Kenyan market substandard A series investigation
3067,1267792753238454272,2020-06-02 12:18:41,Consumers_Kenya,7,0,Questions food safety find answers via next
3178,1265613522228084741,2020-05-27 11:59:12,Consumers_Kenya,1,4,There lack clear ownership food safety mandate Kenya despite fact relevant regulatory agen
3195,1265508513687769088,2020-05-27 05:01:56,Consumers_Kenya,19,0,The Kenya Bureau Standards KEBS wishes inform publicthat Press Statement Gikambura Kikuyu relief food
17,1279131472742449153,2020-07-03 19:14:42,Robert_onyino,476,0,time man goes mistress 's even sex It 's conversation good food The sm
399,1253168537704837120,2020-04-23 03:47:16,BwanaMdogo1,18,0,The rights covered constitution food education health water shelter information security.The state shou
92,1277206316654755840,2020-06-28 11:44:49,FAORwanda,116,0,Pests diseases destroy food crops every year Be careful taking plants plant products
102,1265616347465162757,2020-05-27 12:10:25,FAORwanda,1,0,Using Food Insecurity Experience Scale monitor impact system cur
103,1265216548752539648,2020-05-26 09:41:46,FAORwanda,2,4,The annual `` Africa Regional Overview Food Security amp Nutrition '' The report first time covers
110,1263082620147163136,2020-05-20 12:22:18,FAORwanda,1037,0,Bees tiny Without food eat would n't exist.But bees danger Beekeepers around
113,1260223492278099969,2020-05-12 15:01:09,FAORwanda,3,4,FAO makes gains fight East Africa Yemen threat food security crisis r
115,1259023476192665600,2020-05-09 07:32:42,FAORwanda,127,0,Smallholder farmers frontline keeping food supply chain running However restrictions movement
117,1257654081524576257,2020-05-05 12:51:13,FAORwanda,1,2,Crop Prospects amp Food Situation Report Globally countries need extern
127,1253670720279805952,2020-04-24 13:02:46,FAORwanda,62,0,About people employed agriculture yet expected increase demand food may mean enou
128,1253292031293771776,2020-04-23 11:57:59,FAORwanda,1,6,Trying Soil-less Growing safe food sustainably saving increasingly scarce water r
137,1250380151965302784,2020-04-15 11:07:13,FAORwanda,4,2,`` Food Chain Crisis FCC Early Warning '' highlights threats next mo
42,1277863308905848832,2020-06-30 07:15:29,SultanGreenKE,2,2,Using data technology tackle food safety Thank Microsoft invaluable partner
